,Título,Ubicación,Descripción,Servicios,Sueldo,Timestamp,Url
578,"HRU-292 - Senior Data Scientist, Barcelona",Barcelona,"Una empresa innovadora en el corazón de Barcelona busca un Senior Data Scientist para liderar un equipo dinámico y desarrollar soluciones de inteligencia artificial. En este papel, serás responsable de entender los requisitos comerciales y diseñar enfoques de aprendizaje automático efectivos. Con un enfoque en las mejores prácticas de codificación, tendrás la oportunidad de mentorizar a científicos de datos junior y trabajar en un entorno ágil con más de 100 profesionales motivados. Si eres apasionado por la tecnología y deseas desafiar el status quo, esta es la oportunidad perfecta para ti.","['Trabajo remoto flexibleFormación continuaCultura de feedbackAmbiente ágil', ' Python SQL R Machine Learning AWS APIs Agile Methodology', ' Master en Data Science/Machine Learning', ' EC2 Lambda Jira']","EUR 70,000 - 90,000",2024-10-31 11:24:07.381535,https://jobleads.com/job/e1365f7d8b04e35f6101f9d99f34466f8
579,"Senior Data Scientist, Barcelona",Barcelona,Sin descripción,"['Flexibles ArbeitenWeiterbildungsmöglichkeitenAgile ArbeitsatmosphäreInternationale Teamkultur', ' Python SQL Machine Learning R AWS Agile Methodology', ' Master in Data Science/Machine Learning', ' EC2 Jira']","EUR 70,000 - 90,000",2024-10-31 11:24:07.975206,https://jobleads.com/job/e58814f0f0a9ce4448aac47995a4f1b84
580,Senior/Principal Data Scientist - NLP (Remote) - Spain,Barcelona,Sin descripción,[],"EUR 90,000 - 110,000",2024-10-31 11:24:08.593564,https://jobleads.com/job/e8d483b2ac203c96c85fff7331701789a
581,Credit Risk Modeler/Data Scientist,Barcelona,"Join a dynamic fintech company in Barcelona as a Credit Risk Modeler/Data Scientist, where your expertise will shape innovative risk assessment strategies. In this pivotal role, you will develop and monitor advanced credit rating models, utilize predictive modeling techniques, and collaborate with cross-functional teams to drive impactful business decisions. This is an exciting opportunity to contribute to the growth of a rapidly scaling organization that values data-driven insights and offers ample opportunities for professional development. If you are passionate about using data to make a difference, this role is perfect for you.","['23 vacation days + 2 free disposal daysFlexible compensation planHealth insurance discountsHybrid work optionFlexible working hoursPersonal budget for professional developmentOffice workshops and meet-upsWellness Program with 34 activities', ' Data Analysis Predictive Modeling Machine Learning Python Programming Credit Risk Methodologies Analytical Skills Communication Skills Adaptability', ' Bachelor’s degree in Finance Bachelor’s degree in Economics Bachelor’s degree in Mathematics Bachelor’s degree in Computer Science', ' Machine Learning Tools Data Management Software Statistical Analysis Tools']","EUR 50,000 - 70,000",2024-10-31 11:24:09.331658,https://jobleads.com/job/e0cfdbccab97806ef077e5410e81a228d
582,Data Scientist - Insights (Customer Lifecycle & Growth) [FBU-077],Barcelona,"Join a forward-thinking company that is unlocking human potential through learning as a Data Scientist focused on Customer Lifecycle & Growth Insights. In this dynamic role, you will collaborate with various teams to implement data frameworks that enhance organic growth strategies, analyze user behavior, and generate strategic insights that shape top-level roadmaps. With a strong emphasis on creativity and problem-solving, you will thrive in a diverse and collaborative culture, making a significant impact on the company's growth. This is an exciting opportunity to work with a multicultural team and contribute to innovative projects that empower learners globally.","['Generous monthly allowance for lessonsLearning & Development budgetHealth insuranceLeave allowance', ' Data Science Data Analysis SQL SEO Experimentation Stakeholder Management Problem Solving', ' Degree in Statistics or Mathematics Experience in Technology or Management Consulting', ' Google Search Console Ahrefs Adwords Looker Amplitude Snowflake']","EUR 50,000 - 70,000",2024-10-31 11:24:10.283383,https://jobleads.com/job/e95bd62cc405ab7da484e50a25520c023
583,(WSH568) - Data Scientist,Barcelona,"Una empresa innovadora busca un Data Scientist para unirse a su equipo multidisciplinar en la creación y explotación de modelos de datos. En este rol, serás responsable de desarrollar proyectos de data que optimizan las marcas del grupo, participando en todas las etapas del ciclo de vida del dato. Trabajarás con marcas consolidadas y startups, en un ambiente creativo y proactivo. Si te apasiona el análisis de datos y deseas contribuir a proyectos diversos en un entorno colaborativo, esta es la oportunidad perfecta para ti.","['Formaciones de idiomasFruta en la oficinaBeneficios socialesHorario flexible los viernes', ' SQL Python Google Cloud Suite Big Query APIs Google Analytics Data Layer', ' Grado en Ciencias de Datos o similar', ' Google Tag Manager (GTM) Herramientas de UX']","EUR 50,000 - 70,000",2024-10-31 11:24:10.904123,https://jobleads.com/job/e1817d5ef0d508a870d8b711ff4417e2e
584,(DN241) - Marketing Data Scientist,Barcelona,"An innovative firm is seeking a Marketing Data Scientist to join their dynamic analytics team. This role involves utilizing machine learning to enhance marketing strategies through data analysis. You will leverage your expertise in SQL and Python to build models and design insightful dashboards, ensuring data quality and providing actionable recommendations. The position offers a unique opportunity to work collaboratively with a fully remote team, contributing to impactful projects that drive the company's marketing efforts forward. If you are passionate about data and eager to make a difference in a forward-thinking organization, this is the perfect opportunity for you.","[' Machine Learning SQL Python Data Visualization Statistics Domo APIs Git Agile Project Management Interpersonal Communication', ' BA in Marketing BA in Engineering BA in Statistics BA in Economics BA in Computer Science', ' Scikit-learn Pandas Domo']","EUR 50,000 - 70,000",2024-10-31 11:24:11.613658,https://jobleads.com/job/ede2d086ef78c23c63b728558cc85efed
585,Marketing Data Scientist [Y566],Barcelona,"An innovative firm is seeking a Marketing Data Scientist to join their dynamic analytics team. This role involves collaborating with team members to implement machine learning models and leveraging data from various sources to enhance marketing strategies. You will have the opportunity to work with cutting-edge technologies and contribute to impactful projects that drive business success. The ideal candidate will possess strong technical skills in SQL and Python, along with a solid understanding of marketing data. Join a company that values diversity and creativity, and be part of a culture that fosters growth and innovation in the field of technology.","[' SQL Python Machine Learning Data Visualization Statistics Domo Git APIs Interpersonal Communication', "" Bachelor's Degree in Marketing, Engineering, Statistics, Economics, or Computer Science"", ' Scikit-learn Pandas Domo']","EUR 30,000 - 50,000",2024-10-31 11:24:12.325408,https://jobleads.com/job/eb803e76e415e5e02e5764dea52b56fc8
586,Lead Data Scientist- Market Mix Modeling [LST638],Barcelona,"An innovative firm is seeking a Lead Data Scientist to tackle complex marketing analytics challenges in the retail and CPG sectors. This role demands a strong background in Market Mix Modeling and ROI analytics, with hands-on experience in data analytics and model development. As part of a dynamic team, you will collaborate with clients to deliver actionable insights and drive business success. The position offers significant career development opportunities in a fast-paced, entrepreneurial environment where your contributions will have a meaningful impact. If you are passionate about leveraging data to solve real-world problems, this is the perfect opportunity for you.","[' Market Mix Modeling ROI Analytics Data Analytics Python Bayesian Regression Databricks Presentation Skills Problem Solving', ' Graduation in Statistics Post graduation in Mathematics Management', ' PowerPoint Excel numpy pandas sklearn pymc3']","EUR 50,000 - 70,000",2024-10-31 11:24:12.966876,https://jobleads.com/job/e65653d7ef1ba710f0c9316497accee5d
587,Lead Data Scientist- Market Mix Modeling (CQ-169),Barcelona,"An innovative firm is seeking a Lead Data Scientist to join its dynamic team, specializing in AI and analytics solutions for Fortune 100 companies. This role offers the opportunity to work on cutting-edge Market Mix Modeling and ROI analytics, contributing to impactful business decisions in the Retail and CPG sectors. With a focus on data-driven solutions, you will collaborate with talented professionals, tackle complex challenges, and drive significant career growth in a fast-paced environment. If you are passionate about leveraging data to create actionable insights and thrive in an entrepreneurial setting, this position is perfect for you.","[' Market Mix Modeling ROI analytics Data analytics Python Databricks Statistical analysis Presentation skills Problem-solving', ' Graduation in Statistics Post graduation in Mathematics Management degree', ' Databricks Python libraries (numpy, pandas, sklearn, pymc3) PowerPoint Excel']","EUR 50,000 - 70,000",2024-10-31 11:24:13.576363,https://jobleads.com/job/ebe40fa8562f506bfd1623a4b26be4c4c
588,E-04 - Principal Data Scientist,Barcelona,"An established industry player is seeking a Principal Data Scientist to lead advanced analytics initiatives in a dynamic environment. This role offers the opportunity to shape measurement methodologies while collaborating with cross-functional teams. You will leverage your expertise in statistical modeling and machine learning to develop custom analytics solutions that drive effectiveness in media campaigns. As a thought leader, you will mentor fellow data scientists and communicate insights through compelling visualizations. If you are passionate about data science and eager to make an impact, this role is perfect for you.","[' Statistical Modeling Machine Learning Large Language Models Data Analysis Techniques Cross-Functional Collaboration Project Management Data Visualization', "" Master's Degree in Data Science or related field PhD in relevant field"", ' Python R SQL Tableau']","EUR 90,000 - 110,000",2024-10-31 11:24:14.388766,https://jobleads.com/job/eb75ab017561b5e22c0843c0e80525e07
